True	[[-1, 0,-1, 0,-1, 0,-1, 0], [ 0,-1, 0,-1, 0,-1, 0,-1], [-1, 0,-1, 0, 0, 0,-1, 0], [ 0, 0, 0,-1, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 1, 0, 1, 0, 1, 0, 1], [ 1, 0, 1, 0, 1, 0, 1, 0], [ 0, 1, 0, 1, 0, 1, 0, 1]]	((2, 4), (3, 3))	[[-1, 0,-1, 0,-1, 0,-1, 0], [ 0,-1, 0,-1, 0,-1, 0,-1], [-1, 0,-1, 0,-1, 0,-1, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 1, 0, 1, 0, 1, 0, 1], [ 1, 0, 1, 0, 1, 0, 1, 0], [ 0, 1, 0, 1, 0, 1, 0, 1]]	0
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0,-1, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [-1, 0, 0, 0, 0, 0, 0, 0], [ 0, 1, 0, 0, 0, 1, 0, 1]]	((0, 6), (1, 7))	[[-1, 0,-1, 0, 0, 0,-1, 0], [ 0,-1, 0, 0, 0,-1, 0, 0], [ 0, 0, 0, 0, 0, 0,-1, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [-1, 0, 0, 0, 0, 0, 0, 0], [ 0, 1, 0, 0, 0, 1, 0, 1]]	0
False	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0,-1, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [-1, 0, 0, 0, 0, 0, 1, 0], [ 0, 1, 0, 0, 0, 0, 0, 1]]	((7, 5), (6, 6))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0,-1, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [-1, 0, 0, 0, 0, 0, 0, 0], [ 0, 1, 0, 0, 0, 1, 0, 1]]	0
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [-1, 0, 0, 0, 0, 0, 1, 0], [ 0, 1, 0, 0, 0, 0, 0, 1]]	((2, 6), (3, 5))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0,-1, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [-1, 0, 0, 0, 0, 0, 1, 0], [ 0, 1, 0, 0, 0, 0, 0, 1]]	0
False	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [-1, 0, 1, 0, 0, 0, 1, 0], [ 0, 0, 0, 0, 0, 0, 0, 1]]	((7, 1), (6, 2))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [-1, 0, 0, 0, 0, 0, 1, 0], [ 0, 1, 0, 0, 0, 0, 0, 1]]	0
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [ 0, 0, 1, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	((6, 0), (7, 1))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [-1, 0, 1, 0, 0, 0, 1, 0], [ 0, 0, 0, 0, 0, 0, 0, 1]]	-1
False	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	((6, 2), (5, 3))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [ 0, 0, 1, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	0
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	((1, 1), (2, 2))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	0
False	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 1, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	((4, 2), (3, 3))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 1, 0, 0, 0, 0, 0], [ 0, 0, 0, 1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	0
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [ 0, 0,-1, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	((4, 4), (6, 2))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0,-1, 0, 0, 0], [ 0, 0, 0, 1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	-1
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0,-1, 0, 0, 0], [ 0, 0, 0, 1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	((2, 2), (4, 4))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 1, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	-1
False	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 1], [ 0, 0,-1, 0, 0, 0, 0, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	((6, 6), (5, 5))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [ 0, 0,-1, 0, 0, 0, 1, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	0
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-2, 0, 0, 0, 1]]	((6, 2), (7, 3))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 1], [ 0, 0,-1, 0, 0, 0, 0, 0], [ 0,-2, 0, 0, 0, 0, 0, 1]]	-1
False	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0,-2, 0, 0, 0, 0]]	((7, 7), (6, 6))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-2, 0, 0, 0, 1]]	0
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 1], [ 0, 0,-2, 0, 0, 0, 1, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	((7, 1), (6, 2))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0,-2, 0, 0, 0, 0]]	0
False	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 1, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [ 0, 0,-2, 0, 0, 0, 1, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	((5, 5), (4, 4))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 1], [ 0, 0,-2, 0, 0, 0, 1, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	0
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-1, 0, 0, 0, 1], [ 0, 0,-2, 0, 0, 0, 1, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	((3, 5), (5, 3))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 1, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 1], [ 0, 0,-2, 0, 0, 0, 1, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	-1
False	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-1, 0, 1, 0, 1], [ 0, 0,-2, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	((6, 6), (5, 5))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-1, 0, 0, 0, 1], [ 0, 0,-2, 0, 0, 0, 1, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	0
True	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0, 1, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	((6, 2), (5, 1))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-1, 0, 1, 0, 1], [ 0, 0,-2, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	0
False	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 1, 0, 0, 0], [ 0,-2, 0,-1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	((5, 5), (4, 4))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0, 1, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	0
True	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 1, 0, 0, 0], [ 0,-2, 0,-1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	((0, 2), (1, 1))	[[-1, 0,-1, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 1, 0, 0, 0], [ 0,-2, 0,-1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	0
False	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	((4, 4), (3, 5))	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 1, 0, 0, 0], [ 0,-2, 0,-1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	0
True	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0, 0, 0, 1], [ 0, 0, 0, 0,-2, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0]]	((7, 3), (6, 4))	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0, 0, 0, 1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-2, 0, 0, 0, 0]]	0
False	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0,-1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0,-1, 0, 0, 0, 0], [ 0, 0, 0, 0,-2, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0]]	((5, 7), (4, 6))	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0, 0, 0, 1], [ 0, 0, 0, 0,-2, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0]]	0
True	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0,-1, 0, 0], [ 0, 0, 0, 0,-2, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0]]	((3, 7), (5, 5))	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0,-1], [ 0, 0, 0, 0, 0, 0, 1, 0], [ 0,-2, 0,-1, 0, 0, 0, 0], [ 0, 0, 0, 0,-2, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0]]	-1
False	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 1, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0,-1, 0, 0], [ 0, 0, 0, 0,-2, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0]]	((3, 5), (2, 4))	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 1, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0,-1, 0, 0], [ 0, 0, 0, 0,-2, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0]]	0
True	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0, 0, 0,-1], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0,-1, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0,-1, 0, 0], [ 0, 0, 0, 0,-2, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0]]	((1, 5), (3, 3))	[[-1, 0, 0, 0, 0, 0, 0, 0], [ 0,-1, 0, 0, 0,-1, 0,-1], [ 0, 0, 0, 0, 1, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0], [ 0,-2, 0,-1, 0,-1, 0, 0], [ 0, 0, 0, 0,-2, 0, 0, 0], [ 0, 0, 0, 0, 0, 0, 0, 0]]	-1
